token_id,count,probability
509,5,1.6853345557626644e-05
510,9,3.033602200372796e-05
512,2,6.741338223050658e-06
516,2,6.741338223050658e-06
522,2,6.741338223050658e-06
540,15,5.056003667287993e-05
543,21,7.078405134203191e-05
545,5,1.6853345557626644e-05
546,29,9.774940423423453e-05
548,24,8.089605867660789e-05
549,14,4.71893675613546e-05
551,5,1.6853345557626644e-05
552,34,0.00011460274979186118
554,12,4.0448029338303945e-05
555,7,2.35946837806773e-05
558,2,6.741338223050658e-06
560,5,1.6853345557626644e-05
561,4,1.3482676446101316e-05
563,10,3.370669111525329e-05
564,1,3.370669111525329e-06
566,2,6.741338223050658e-06
585,1,3.370669111525329e-06
612,8,2.6965352892202632e-05
615,5,1.6853345557626644e-05
617,8,2.6965352892202632e-05
618,4,1.3482676446101316e-05
620,4,1.3482676446101316e-05
621,2,6.741338223050658e-06
624,7,2.35946837806773e-05
626,5,1.6853345557626644e-05
627,1,3.370669111525329e-06
630,2,6.741338223050658e-06
648,18,6.067204400745592e-05
651,22,7.415472045355724e-05
653,8,2.6965352892202632e-05
654,20,6.741338223050658e-05
656,3,1.0112007334575986e-05
657,12,4.0448029338303945e-05
660,14,4.71893675613546e-05
662,5,1.6853345557626644e-05
663,8,2.6965352892202632e-05
665,2,6.741338223050658e-06
666,5,1.6853345557626644e-05
668,1,3.370669111525329e-06
669,1,3.370669111525329e-06
671,5,1.6853345557626644e-05
677,1,3.370669111525329e-06
684,2,6.741338223050658e-06
687,3,1.0112007334575986e-05
689,3,1.0112007334575986e-05
690,4,1.3482676446101316e-05
692,1,3.370669111525329e-06
693,2,6.741338223050658e-06
696,2,6.741338223050658e-06
699,3,1.0112007334575986e-05
702,1,3.370669111525329e-06
720,3,1.0112007334575986e-05
722,4,1.3482676446101316e-05
723,15,5.056003667287993e-05
725,7,2.35946837806773e-05
726,6,2.0224014669151973e-05
728,7,2.35946837806773e-05
729,2,6.741338223050658e-06
732,7,2.35946837806773e-05
734,2,6.741338223050658e-06
738,3,1.0112007334575986e-05
744,1,3.370669111525329e-06
756,16,5.3930705784405265e-05
758,1,3.370669111525329e-06
759,5,1.6853345557626644e-05
761,10,3.370669111525329e-05
762,14,4.71893675613546e-05
764,19,6.404271311898125e-05
765,6,2.0224014669151973e-05
767,6,2.0224014669151973e-05
768,6,2.0224014669151973e-05
770,5,1.6853345557626644e-05
771,1,3.370669111525329e-06
776,1,3.370669111525329e-06
777,1,3.370669111525329e-06
792,14,4.71893675613546e-05
795,4,1.3482676446101316e-05
797,8,2.6965352892202632e-05
798,3,1.0112007334575986e-05
800,13,4.381869844982928e-05
803,1,3.370669111525329e-06
804,1,3.370669111525329e-06
806,1,3.370669111525329e-06
809,1,3.370669111525329e-06
810,1,3.370669111525329e-06
816,1,3.370669111525329e-06
828,11,3.707736022677862e-05
831,18,6.067204400745592e-05
833,3,1.0112007334575986e-05
834,9,3.033602200372796e-05
836,6,2.0224014669151973e-05
837,4,1.3482676446101316e-05
839,2,6.741338223050658e-06
840,5,1.6853345557626644e-05
842,5,1.6853345557626644e-05
843,3,1.0112007334575986e-05
845,1,3.370669111525329e-06
846,1,3.370669111525329e-06
854,1,3.370669111525329e-06
864,17,5.730137489593059e-05
867,4,1.3482676446101316e-05
869,7,2.35946837806773e-05
870,10,3.370669111525329e-05
872,8,2.6965352892202632e-05
873,3,1.0112007334575986e-05
876,4,1.3482676446101316e-05
878,6,2.0224014669151973e-05
884,1,3.370669111525329e-06
885,1,3.370669111525329e-06
900,2,6.741338223050658e-06
903,2,6.741338223050658e-06
905,3,1.0112007334575986e-05
906,20,6.741338223050658e-05
908,6,2.0224014669151973e-05
909,3,1.0112007334575986e-05
911,5,1.6853345557626644e-05
912,7,2.35946837806773e-05
914,2,6.741338223050658e-06
915,4,1.3482676446101316e-05
917,7,2.35946837806773e-05
920,1,3.370669111525329e-06
921,1,3.370669111525329e-06
923,2,6.741338223050658e-06
924,1,3.370669111525329e-06
936,51,0.00017190412468779176
937,7,2.35946837806773e-05
938,5,1.6853345557626644e-05
939,51,0.00017190412468779176
940,22,7.415472045355724e-05
941,48,0.00016179211735321578
942,46,0.00015505077913016512
943,2,6.741338223050658e-06
944,44,0.00014830944090711448
945,24,8.089605867660789e-05
946,1,3.370669111525329e-06
947,10,3.370669111525329e-05
948,46,0.00015505077913016512
949,9,3.033602200372796e-05
950,33,0.00011123208068033585
951,14,4.71893675613546e-05
952,1,3.370669111525329e-06
953,15,5.056003667287993e-05
954,18,6.067204400745592e-05
955,2,6.741338223050658e-06
956,6,2.0224014669151973e-05
957,3,1.0112007334575986e-05
958,5,1.6853345557626644e-05
959,3,1.0112007334575986e-05
960,3,1.0112007334575986e-05
966,1,3.370669111525329e-06
972,44,0.00014830944090711448
973,4,1.3482676446101316e-05
974,1,3.370669111525329e-06
975,54,0.00018201613202236777
976,10,3.370669111525329e-05
977,31,0.0001044907424572852
978,70,0.00023594683780677302
979,4,1.3482676446101316e-05
980,49,0.00016516278646474113
981,15,5.056003667287993e-05
982,3,1.0112007334575986e-05
983,15,5.056003667287993e-05
984,19,6.404271311898125e-05
986,7,2.35946837806773e-05
987,24,8.089605867660789e-05
989,14,4.71893675613546e-05
990,20,6.741338223050658e-05
992,17,5.730137489593059e-05
995,3,1.0112007334575986e-05
996,2,6.741338223050658e-06
998,5,1.6853345557626644e-05
999,2,6.741338223050658e-06
1002,1,3.370669111525329e-06
1008,40,0.00013482676446101315
1009,3,1.0112007334575986e-05
1010,1,3.370669111525329e-06
1011,28,9.43787351227092e-05
1012,15,5.056003667287993e-05
1013,15,5.056003667287993e-05
1014,38,0.0001280854262379625
1015,6,2.0224014669151973e-05
1016,51,0.00017190412468779176
1017,18,6.067204400745592e-05
1019,15,5.056003667287993e-05
1020,23,7.752538956508256e-05
1021,1,3.370669111525329e-06
1022,36,0.00012134408801491184
1023,15,5.056003667287993e-05
1025,4,1.3482676446101316e-05
1026,5,1.6853345557626644e-05
1027,2,6.741338223050658e-06
1028,3,1.0112007334575986e-05
1029,8,2.6965352892202632e-05
1031,3,1.0112007334575986e-05
1032,2,6.741338223050658e-06
1034,3,1.0112007334575986e-05
1041,1,3.370669111525329e-06
1044,11,3.707736022677862e-05
1045,15,5.056003667287993e-05
1047,15,5.056003667287993e-05
1048,5,1.6853345557626644e-05
1049,10,3.370669111525329e-05
1050,21,7.078405134203191e-05
1051,7,2.35946837806773e-05
1052,18,6.067204400745592e-05
1053,3,1.0112007334575986e-05
1055,6,2.0224014669151973e-05
1056,6,2.0224014669151973e-05
1057,17,5.730137489593059e-05
1058,15,5.056003667287993e-05
1059,4,1.3482676446101316e-05
1060,5,1.6853345557626644e-05
1062,6,2.0224014669151973e-05
1063,1,3.370669111525329e-06
1064,1,3.370669111525329e-06
1065,6,2.0224014669151973e-05
1066,1,3.370669111525329e-06
1067,1,3.370669111525329e-06
1071,1,3.370669111525329e-06
1079,1,3.370669111525329e-06
1080,76,0.000256170852475925
1081,9,3.033602200372796e-05
1082,2,6.741338223050658e-06
1083,146,0.000492117690282698
1084,5,1.6853345557626644e-05
1085,39,0.00013145609534948784
1086,43,0.00014493877179558914
1087,3,1.0112007334575986e-05
1088,103,0.00034717891848710887
1089,34,0.00011460274979186118
1091,12,4.0448029338303945e-05
1092,56,0.0001887574702454184
1093,2,6.741338223050658e-06
1094,43,0.00014493877179558914
1095,41,0.00013819743357253847
1097,32,0.00010786141156881053
1098,28,9.43787351227092e-05
1100,20,6.741338223050658e-05
1101,14,4.71893675613546e-05
1102,1,3.370669111525329e-06
1103,13,4.381869844982928e-05
1104,11,3.707736022677862e-05
1106,5,1.6853345557626644e-05
1109,2,6.741338223050658e-06
1116,22,7.415472045355724e-05
1117,2,6.741338223050658e-06
1119,12,4.0448029338303945e-05
1120,1,3.370669111525329e-06
1121,15,5.056003667287993e-05
1122,16,5.3930705784405265e-05
1123,5,1.6853345557626644e-05
1124,18,6.067204400745592e-05
1125,4,1.3482676446101316e-05
1127,2,6.741338223050658e-06
1128,5,1.6853345557626644e-05
1130,3,1.0112007334575986e-05
1131,3,1.0112007334575986e-05
1133,2,6.741338223050658e-06
1134,3,1.0112007334575986e-05
1136,7,2.35946837806773e-05
1137,2,6.741338223050658e-06
1139,4,1.3482676446101316e-05
1143,1,3.370669111525329e-06
1145,2,6.741338223050658e-06
1146,1,3.370669111525329e-06
1152,13,4.381869844982928e-05
1153,6,2.0224014669151973e-05
1154,5,1.6853345557626644e-05
1155,13,4.381869844982928e-05
1156,2,6.741338223050658e-06
1157,7,2.35946837806773e-05
1158,14,4.71893675613546e-05
1160,27,9.100806601118388e-05
1161,2,6.741338223050658e-06
1164,14,4.71893675613546e-05
1166,3,1.0112007334575986e-05
1167,2,6.741338223050658e-06
1169,1,3.370669111525329e-06
1172,3,1.0112007334575986e-05
1178,1,3.370669111525329e-06
1224,14,4.71893675613546e-05
1225,12,4.0448029338303945e-05
1226,1,3.370669111525329e-06
1227,12,4.0448029338303945e-05
1228,7,2.35946837806773e-05
1229,10,3.370669111525329e-05
1230,16,5.3930705784405265e-05
1231,11,3.707736022677862e-05
1232,4,1.3482676446101316e-05
1233,5,1.6853345557626644e-05
1235,3,1.0112007334575986e-05
1236,1,3.370669111525329e-06
1238,1,3.370669111525329e-06
1239,3,1.0112007334575986e-05
1242,2,6.741338223050658e-06
1244,6,2.0224014669151973e-05
1245,2,6.741338223050658e-06
1246,1,3.370669111525329e-06
1247,2,6.741338223050658e-06
1248,1,3.370669111525329e-06
1260,18,6.067204400745592e-05
1261,6,2.0224014669151973e-05
1263,25,8.426672778813322e-05
1264,4,1.3482676446101316e-05
1265,15,5.056003667287993e-05
1266,4,1.3482676446101316e-05
1267,9,3.033602200372796e-05
1268,14,4.71893675613546e-05
1269,2,6.741338223050658e-06
1270,1,3.370669111525329e-06
1271,1,3.370669111525329e-06
1272,4,1.3482676446101316e-05
1274,3,1.0112007334575986e-05
1275,1,3.370669111525329e-06
1278,1,3.370669111525329e-06
1279,3,1.0112007334575986e-05
1280,1,3.370669111525329e-06
1282,4,1.3482676446101316e-05
1283,2,6.741338223050658e-06
1296,70,0.00023594683780677302
1297,1,3.370669111525329e-06
1298,5,1.6853345557626644e-05
1299,105,0.00035392025671015956
1300,4,1.3482676446101316e-05
1301,74,0.00024942951425287435
1302,143,0.000482005682948122
1303,1,3.370669111525329e-06
1304,91,0.00030673088914880494
1305,36,0.00012134408801491184
1307,16,5.3930705784405265e-05
1308,72,0.00024268817602982368
1310,45,0.0001516801100186398
1311,25,8.426672778813322e-05
1313,6,2.0224014669151973e-05
1314,17,5.730137489593059e-05
1316,8,2.6965352892202632e-05
1317,12,4.0448029338303945e-05
1319,28,9.43787351227092e-05
1320,17,5.730137489593059e-05
1322,12,4.0448029338303945e-05
1323,4,1.3482676446101316e-05
1325,6,2.0224014669151973e-05
1332,13,4.381869844982928e-05
1335,13,4.381869844982928e-05
1336,2,6.741338223050658e-06
1337,21,7.078405134203191e-05
1338,33,0.00011123208068033585
1339,2,6.741338223050658e-06
1340,14,4.71893675613546e-05
1341,5,1.6853345557626644e-05
1342,3,1.0112007334575986e-05
1343,11,3.707736022677862e-05
1344,2,6.741338223050658e-06
1346,5,1.6853345557626644e-05
1347,5,1.6853345557626644e-05
1348,1,3.370669111525329e-06
1349,15,5.056003667287993e-05
1350,1,3.370669111525329e-06
1352,6,2.0224014669151973e-05
1353,5,1.6853345557626644e-05
1357,1,3.370669111525329e-06
1358,2,6.741338223050658e-06
1359,1,3.370669111525329e-06
1368,13,4.381869844982928e-05
1369,1,3.370669111525329e-06
1370,1,3.370669111525329e-06
1371,12,4.0448029338303945e-05
1373,12,4.0448029338303945e-05
1374,15,5.056003667287993e-05
1375,1,3.370669111525329e-06
1376,4,1.3482676446101316e-05
1377,10,3.370669111525329e-05
1379,7,2.35946837806773e-05
1380,15,5.056003667287993e-05
1385,1,3.370669111525329e-06
1389,2,6.741338223050658e-06
1392,4,1.3482676446101316e-05
1404,9,3.033602200372796e-05
1405,4,1.3482676446101316e-05
1407,9,3.033602200372796e-05
1409,1,3.370669111525329e-06
1410,10,3.370669111525329e-05
1412,4,1.3482676446101316e-05
1413,1,3.370669111525329e-06
1416,2,6.741338223050658e-06
1417,1,3.370669111525329e-06
1418,5,1.6853345557626644e-05
1419,9,3.033602200372796e-05
1422,2,6.741338223050658e-06
1424,1,3.370669111525329e-06
1430,2,6.741338223050658e-06
1440,11,3.707736022677862e-05
1443,7,2.35946837806773e-05
1445,10,3.370669111525329e-05
1446,9,3.033602200372796e-05
1447,2,6.741338223050658e-06
1448,8,2.6965352892202632e-05
1449,9,3.033602200372796e-05
1451,1,3.370669111525329e-06
1452,11,3.707736022677862e-05
1453,2,6.741338223050658e-06
1454,1,3.370669111525329e-06
1455,1,3.370669111525329e-06
1460,1,3.370669111525329e-06
1463,3,1.0112007334575986e-05
1464,4,1.3482676446101316e-05
1476,30,0.00010112007334575987
1477,3,1.0112007334575986e-05
1478,5,1.6853345557626644e-05
1479,51,0.00017190412468779176
1480,5,1.6853345557626644e-05
1481,36,0.00012134408801491184
1482,55,0.0001853868011338931
1483,1,3.370669111525329e-06
1484,26,8.763739689965855e-05
1485,26,8.763739689965855e-05
1487,3,1.0112007334575986e-05
1488,18,6.067204400745592e-05
1489,2,6.741338223050658e-06
1490,24,8.089605867660789e-05
1491,17,5.730137489593059e-05
1493,19,6.404271311898125e-05
1494,21,7.078405134203191e-05
1496,2,6.741338223050658e-06
1497,3,1.0112007334575986e-05
1499,5,1.6853345557626644e-05
1502,4,1.3482676446101316e-05
1503,1,3.370669111525329e-06
1505,1,3.370669111525329e-06
1506,2,6.741338223050658e-06
1512,5,1.6853345557626644e-05
1515,3,1.0112007334575986e-05
1518,2,6.741338223050658e-06
1520,1,3.370669111525329e-06
1526,3,1.0112007334575986e-05
1548,11,3.707736022677862e-05
1549,2,6.741338223050658e-06
1550,1,3.370669111525329e-06
1551,19,6.404271311898125e-05
1552,5,1.6853345557626644e-05
1553,18,6.067204400745592e-05
1554,9,3.033602200372796e-05
1555,6,2.0224014669151973e-05
1556,2,6.741338223050658e-06
1557,7,2.35946837806773e-05
1559,7,2.35946837806773e-05
1560,1,3.370669111525329e-06
1562,3,1.0112007334575986e-05
1563,8,2.6965352892202632e-05
1565,3,1.0112007334575986e-05
1566,4,1.3482676446101316e-05
1567,4,1.3482676446101316e-05
1568,5,1.6853345557626644e-05
1569,3,1.0112007334575986e-05
1570,1,3.370669111525329e-06
1571,3,1.0112007334575986e-05
1582,1,3.370669111525329e-06
1584,43,0.00014493877179558914
1585,4,1.3482676446101316e-05
1586,2,6.741338223050658e-06
1587,30,0.00010112007334575987
1588,2,6.741338223050658e-06
1589,17,5.730137489593059e-05
1590,48,0.00016179211735321578
1591,1,3.370669111525329e-06
1592,26,8.763739689965855e-05
1593,11,3.707736022677862e-05
1595,7,2.35946837806773e-05
1596,22,7.415472045355724e-05
1597,1,3.370669111525329e-06
1598,14,4.71893675613546e-05
1599,14,4.71893675613546e-05
1601,7,2.35946837806773e-05
1602,10,3.370669111525329e-05
1604,6,2.0224014669151973e-05
1605,2,6.741338223050658e-06
1607,2,6.741338223050658e-06
1611,3,1.0112007334575986e-05
1613,2,6.741338223050658e-06
1620,5,1.6853345557626644e-05
1621,1,3.370669111525329e-06
1623,3,1.0112007334575986e-05
1624,2,6.741338223050658e-06
1625,13,4.381869844982928e-05
1626,14,4.71893675613546e-05
1628,11,3.707736022677862e-05
1631,1,3.370669111525329e-06
1632,3,1.0112007334575986e-05
1633,1,3.370669111525329e-06
1634,1,3.370669111525329e-06
1637,4,1.3482676446101316e-05
1640,1,3.370669111525329e-06
1641,2,6.741338223050658e-06
1643,1,3.370669111525329e-06
1656,17,5.730137489593059e-05
1657,5,1.6853345557626644e-05
1658,2,6.741338223050658e-06
1659,7,2.35946837806773e-05
1660,4,1.3482676446101316e-05
1661,4,1.3482676446101316e-05
1662,26,8.763739689965855e-05
1664,18,6.067204400745592e-05
1665,6,2.0224014669151973e-05
1667,4,1.3482676446101316e-05
1668,5,1.6853345557626644e-05
1670,6,2.0224014669151973e-05
1671,4,1.3482676446101316e-05
1673,6,2.0224014669151973e-05
1674,6,2.0224014669151973e-05
1677,4,1.3482676446101316e-05
1679,1,3.370669111525329e-06
1683,1,3.370669111525329e-06
1692,22,7.415472045355724e-05
1694,1,3.370669111525329e-06
1695,13,4.381869844982928e-05
1696,1,3.370669111525329e-06
1697,16,5.3930705784405265e-05
1698,21,7.078405134203191e-05
1700,12,4.0448029338303945e-05
1701,7,2.35946837806773e-05
1703,10,3.370669111525329e-05
1704,21,7.078405134203191e-05
1706,18,6.067204400745592e-05
1707,10,3.370669111525329e-05
1709,5,1.6853345557626644e-05
1710,6,2.0224014669151973e-05
1712,6,2.0224014669151973e-05
1713,6,2.0224014669151973e-05
1715,13,4.381869844982928e-05
1716,1,3.370669111525329e-06
1718,4,1.3482676446101316e-05
1728,15,5.056003667287993e-05
1729,3,1.0112007334575986e-05
1730,1,3.370669111525329e-06
1731,20,6.741338223050658e-05
1732,3,1.0112007334575986e-05
1733,9,3.033602200372796e-05
1734,14,4.71893675613546e-05
1735,11,3.707736022677862e-05
1736,12,4.0448029338303945e-05
1737,1,3.370669111525329e-06
1738,1,3.370669111525329e-06
1739,11,3.707736022677862e-05
1740,15,5.056003667287993e-05
1741,2,6.741338223050658e-06
1742,13,4.381869844982928e-05
1743,4,1.3482676446101316e-05
1745,1,3.370669111525329e-06
1746,1,3.370669111525329e-06
1747,1,3.370669111525329e-06
1748,3,1.0112007334575986e-05
1764,16,5.3930705784405265e-05
1765,2,6.741338223050658e-06
1766,1,3.370669111525329e-06
1767,36,0.00012134408801491184
1768,1,3.370669111525329e-06
1769,19,6.404271311898125e-05
1770,42,0.00014156810268406382
1771,2,6.741338223050658e-06
1772,10,3.370669111525329e-05
1773,8,2.6965352892202632e-05
1775,1,3.370669111525329e-06
1776,20,6.741338223050658e-05
1778,27,9.100806601118388e-05
1779,6,2.0224014669151973e-05
1781,2,6.741338223050658e-06
1784,3,1.0112007334575986e-05
1785,9,3.033602200372796e-05
1786,1,3.370669111525329e-06
1788,2,6.741338223050658e-06
1790,3,1.0112007334575986e-05
1800,8,2.6965352892202632e-05
1801,1,3.370669111525329e-06
1802,3,1.0112007334575986e-05
1803,12,4.0448029338303945e-05
1804,6,2.0224014669151973e-05
1805,6,2.0224014669151973e-05
1806,17,5.730137489593059e-05
1807,10,3.370669111525329e-05
1808,4,1.3482676446101316e-05
1809,1,3.370669111525329e-06
1811,3,1.0112007334575986e-05
1812,14,4.71893675613546e-05
1813,6,2.0224014669151973e-05
1814,10,3.370669111525329e-05
1815,2,6.741338223050658e-06
1816,1,3.370669111525329e-06
1818,2,6.741338223050658e-06
1820,2,6.741338223050658e-06
1823,1,3.370669111525329e-06
1824,1,3.370669111525329e-06
1836,15,5.056003667287993e-05
1837,3,1.0112007334575986e-05
1838,1,3.370669111525329e-06
1839,12,4.0448029338303945e-05
1841,11,3.707736022677862e-05
1842,18,6.067204400745592e-05
1844,13,4.381869844982928e-05
1845,12,4.0448029338303945e-05
1847,4,1.3482676446101316e-05
1848,4,1.3482676446101316e-05
1849,1,3.370669111525329e-06
1851,6,2.0224014669151973e-05
1853,8,2.6965352892202632e-05
1855,1,3.370669111525329e-06
1856,1,3.370669111525329e-06
1857,4,1.3482676446101316e-05
1859,2,6.741338223050658e-06
1860,1,3.370669111525329e-06
1867,1,3.370669111525329e-06
1872,56,0.0001887574702454184
1873,5,1.6853345557626644e-05
1874,10,3.370669111525329e-05
1875,77,0.00025954152158745033
1876,10,3.370669111525329e-05
1877,37,0.00012471475712643717
1878,77,0.00025954152158745033
1879,4,1.3482676446101316e-05
1880,34,0.00011460274979186118
1881,29,9.774940423423453e-05
1883,11,3.707736022677862e-05
1884,40,0.00013482676446101315
1885,1,3.370669111525329e-06
1886,10,3.370669111525329e-05
1887,18,6.067204400745592e-05
1889,9,3.033602200372796e-05
1890,22,7.415472045355724e-05
1891,1,3.370669111525329e-06
1892,16,5.3930705784405265e-05
1893,12,4.0448029338303945e-05
1895,2,6.741338223050658e-06
1896,4,1.3482676446101316e-05
1908,59,0.00019886947757999441
1909,5,1.6853345557626644e-05
1910,11,3.707736022677862e-05
1911,84,0.00028313620536812764
1912,1,3.370669111525329e-06
1913,42,0.00014156810268406382
1914,91,0.00030673088914880494
1916,43,0.00014493877179558914
1917,34,0.00011460274979186118
1918,2,6.741338223050658e-06
1919,8,2.6965352892202632e-05
1920,21,7.078405134203191e-05
1922,18,6.067204400745592e-05
1923,3,1.0112007334575986e-05
1925,24,8.089605867660789e-05
1926,18,6.067204400745592e-05
1928,10,3.370669111525329e-05
1929,5,1.6853345557626644e-05
1931,18,6.067204400745592e-05
1932,17,5.730137489593059e-05
1934,1,3.370669111525329e-06
1940,1,3.370669111525329e-06
1944,42,0.00014156810268406382
1945,54,0.00018201613202236777
1946,2,6.741338223050658e-06
1947,55,0.0001853868011338931
1948,45,0.0001516801100186398
1949,35,0.00011797341890338651
1950,57,0.00019212813935694375
1951,59,0.00019886947757999441
1952,28,9.43787351227092e-05
1953,11,3.707736022677862e-05
1954,6,2.0224014669151973e-05
1955,20,6.741338223050658e-05
1956,45,0.0001516801100186398
1957,30,0.00010112007334575987
1958,12,4.0448029338303945e-05
1959,40,0.00013482676446101315
1960,25,8.426672778813322e-05
1961,7,2.35946837806773e-05
1962,6,2.0224014669151973e-05
1963,6,2.0224014669151973e-05
1964,17,5.730137489593059e-05
1965,2,6.741338223050658e-06
1966,3,1.0112007334575986e-05
1967,16,5.3930705784405265e-05
1970,5,1.6853345557626644e-05
1972,7,2.35946837806773e-05
1980,51,0.00017190412468779176
1981,50,0.00016853345557626644
1983,18,6.067204400745592e-05
1984,13,4.381869844982928e-05
1985,17,5.730137489593059e-05
1986,19,6.404271311898125e-05
1987,13,4.381869844982928e-05
1988,16,5.3930705784405265e-05
1989,13,4.381869844982928e-05
1990,3,1.0112007334575986e-05
1991,3,1.0112007334575986e-05
1992,16,5.3930705784405265e-05
1993,9,3.033602200372796e-05
1994,8,2.6965352892202632e-05
1995,12,4.0448029338303945e-05
1996,4,1.3482676446101316e-05
1997,9,3.033602200372796e-05
