token_id,count,probability
291,13,4.221889522894008e-05
293,12,3.8971287903636996e-05
294,23,7.46949684819709e-05
296,9,2.9228465927727747e-05
297,2,6.495214650606166e-06
299,1,3.247607325303083e-06
300,4,1.2990429301212332e-05
302,3,9.742821975909249e-06
303,10,3.247607325303083e-05
305,3,9.742821975909249e-06
306,1,3.247607325303083e-06
324,8,2.5980858602424664e-05
326,1,3.247607325303083e-06
327,8,2.5980858602424664e-05
329,7,2.273325127712158e-05
330,9,2.9228465927727747e-05
332,2,6.495214650606166e-06
333,5,1.6238036626515415e-05
336,3,9.742821975909249e-06
338,15,4.8714109879546246e-05
339,1,3.247607325303083e-06
341,2,6.495214650606166e-06
344,2,6.495214650606166e-06
347,8,2.5980858602424664e-05
348,2,6.495214650606166e-06
360,87,0.0002825418373013682
362,5,1.6238036626515415e-05
363,114,0.0003702272350845515
365,46,0.0001493899369639418
366,92,0.0002987798739278836
368,47,0.0001526375442892449
369,34,0.00011041864906030482
371,24,7.794257580727399e-05
372,49,0.00015913275893985108
374,33,0.00010717104173500173
375,27,8.768539778318324e-05
377,17,5.520932453015241e-05
378,14,4.546650255424316e-05
380,19,6.170453918075857e-05
381,1,3.247607325303083e-06
383,2,6.495214650606166e-06
396,24,7.794257580727399e-05
399,37,0.00012016147103621407
401,20,6.495214650606166e-05
402,28,9.093300510848633e-05
404,28,9.093300510848633e-05
405,16,5.196171720484933e-05
407,5,1.6238036626515415e-05
408,16,5.196171720484933e-05
410,9,2.9228465927727747e-05
411,6,1.9485643951818498e-05
414,1,3.247607325303083e-06
432,12,3.8971287903636996e-05
435,8,2.5980858602424664e-05
437,10,3.247607325303083e-05
438,13,4.221889522894008e-05
440,21,6.819975383136474e-05
441,5,1.6238036626515415e-05
443,1,3.247607325303083e-06
444,9,2.9228465927727747e-05
446,10,3.247607325303083e-05
447,2,6.495214650606166e-06
449,3,9.742821975909249e-06
452,2,6.495214650606166e-06
468,17,5.520932453015241e-05
471,7,2.273325127712158e-05
473,6,1.9485643951818498e-05
474,9,2.9228465927727747e-05
476,7,2.273325127712158e-05
477,2,6.495214650606166e-06
480,3,9.742821975909249e-06
482,5,1.6238036626515415e-05
483,3,9.742821975909249e-06
488,2,6.495214650606166e-06
491,1,3.247607325303083e-06
504,9,2.9228465927727747e-05
507,26,8.443779045788016e-05
509,7,2.273325127712158e-05
510,22,7.144736115666783e-05
512,3,9.742821975909249e-06
513,1,3.247607325303083e-06
515,3,9.742821975909249e-06
516,8,2.5980858602424664e-05
518,11,3.5723680578333913e-05
519,1,3.247607325303083e-06
521,8,2.5980858602424664e-05
522,4,1.2990429301212332e-05
540,30,9.742821975909249e-05
542,2,6.495214650606166e-06
543,80,0.00025980858602424664
545,19,6.170453918075857e-05
546,54,0.00017537079556636647
548,12,3.8971287903636996e-05
549,26,8.443779045788016e-05
551,5,1.6238036626515415e-05
552,25,8.119018313257707e-05
554,19,6.170453918075857e-05
555,4,1.2990429301212332e-05
557,2,6.495214650606166e-06
558,8,2.5980858602424664e-05
560,2,6.495214650606166e-06
561,2,6.495214650606166e-06
576,3,9.742821975909249e-06
579,3,9.742821975909249e-06
581,7,2.273325127712158e-05
582,4,1.2990429301212332e-05
584,3,9.742821975909249e-06
588,1,3.247607325303083e-06
593,2,6.495214650606166e-06
597,1,3.247607325303083e-06
612,16,5.196171720484933e-05
615,11,3.5723680578333913e-05
617,7,2.273325127712158e-05
618,10,3.247607325303083e-05
620,2,6.495214650606166e-06
621,2,6.495214650606166e-06
623,3,9.742821975909249e-06
624,3,9.742821975909249e-06
625,1,3.247607325303083e-06
626,6,1.9485643951818498e-05
627,6,1.9485643951818498e-05
629,1,3.247607325303083e-06
630,3,9.742821975909249e-06
635,1,3.247607325303083e-06
648,38,0.00012340907836151714
650,1,3.247607325303083e-06
651,27,8.768539778318324e-05
653,21,6.819975383136474e-05
654,40,0.00012990429301212332
656,17,5.520932453015241e-05
657,4,1.2990429301212332e-05
660,3,9.742821975909249e-06
662,15,4.8714109879546246e-05
665,4,1.2990429301212332e-05
666,5,1.6238036626515415e-05
668,1,3.247607325303083e-06
671,2,6.495214650606166e-06
684,10,3.247607325303083e-05
686,1,3.247607325303083e-06
687,6,1.9485643951818498e-05
689,12,3.8971287903636996e-05
690,8,2.5980858602424664e-05
692,1,3.247607325303083e-06
693,2,6.495214650606166e-06
696,4,1.2990429301212332e-05
698,3,9.742821975909249e-06
699,1,3.247607325303083e-06
702,6,1.9485643951818498e-05
720,21,6.819975383136474e-05
723,14,4.546650255424316e-05
725,21,6.819975383136474e-05
726,8,2.5980858602424664e-05
728,12,3.8971287903636996e-05
729,4,1.2990429301212332e-05
731,1,3.247607325303083e-06
732,11,3.5723680578333913e-05
734,7,2.273325127712158e-05
735,8,2.5980858602424664e-05
737,2,6.495214650606166e-06
740,6,1.9485643951818498e-05
756,25,8.119018313257707e-05
758,2,6.495214650606166e-06
759,23,7.46949684819709e-05
761,20,6.495214650606166e-05
762,14,4.546650255424316e-05
764,20,6.495214650606166e-05
765,8,2.5980858602424664e-05
767,3,9.742821975909249e-06
768,12,3.8971287903636996e-05
770,3,9.742821975909249e-06
771,3,9.742821975909249e-06
773,2,6.495214650606166e-06
774,6,1.9485643951818498e-05
776,4,1.2990429301212332e-05
780,1,3.247607325303083e-06
792,13,4.221889522894008e-05
795,5,1.6238036626515415e-05
797,18,5.8456931855455495e-05
798,17,5.520932453015241e-05
800,12,3.8971287903636996e-05
803,8,2.5980858602424664e-05
804,9,2.9228465927727747e-05
806,1,3.247607325303083e-06
807,2,6.495214650606166e-06
810,3,9.742821975909249e-06
828,20,6.495214650606166e-05
831,34,0.00011041864906030482
833,8,2.5980858602424664e-05
834,21,6.819975383136474e-05
836,16,5.196171720484933e-05
837,10,3.247607325303083e-05
839,11,3.5723680578333913e-05
840,23,7.46949684819709e-05
842,5,1.6238036626515415e-05
843,11,3.5723680578333913e-05
845,1,3.247607325303083e-06
848,2,6.495214650606166e-06
849,2,6.495214650606166e-06
854,2,6.495214650606166e-06
864,19,6.170453918075857e-05
867,12,3.8971287903636996e-05
869,7,2.273325127712158e-05
870,9,2.9228465927727747e-05
872,22,7.144736115666783e-05
873,3,9.742821975909249e-06
875,4,1.2990429301212332e-05
876,9,2.9228465927727747e-05
878,8,2.5980858602424664e-05
884,1,3.247607325303083e-06
887,1,3.247607325303083e-06
888,3,9.742821975909249e-06
900,5,1.6238036626515415e-05
903,12,3.8971287903636996e-05
905,8,2.5980858602424664e-05
906,10,3.247607325303083e-05
908,5,1.6238036626515415e-05
909,3,9.742821975909249e-06
911,1,3.247607325303083e-06
912,8,2.5980858602424664e-05
914,9,2.9228465927727747e-05
915,1,3.247607325303083e-06
917,2,6.495214650606166e-06
936,163,0.0005293599940244025
937,8,2.5980858602424664e-05
938,8,2.5980858602424664e-05
939,137,0.00044492220356652236
940,16,5.196171720484933e-05
941,99,0.0003215131252050052
942,199,0.0006462738577353135
943,19,6.170453918075857e-05
944,106,0.0003442463764821268
945,52,0.00016887558091576032
946,9,2.9228465927727747e-05
947,29,9.41806124337894e-05
948,84,0.00027279901532545895
949,6,1.9485643951818498e-05
950,37,0.00012016147103621407
951,64,0.00020784686881939731
952,4,1.2990429301212332e-05
953,14,4.546650255424316e-05
954,37,0.00012016147103621407
955,3,9.742821975909249e-06
956,11,3.5723680578333913e-05
957,24,7.794257580727399e-05
959,10,3.247607325303083e-05
960,2,6.495214650606166e-06
962,2,6.495214650606166e-06
966,1,3.247607325303083e-06
972,133,0.00043193177426531005
973,6,1.9485643951818498e-05
974,8,2.5980858602424664e-05
975,157,0.000509874350072584
976,23,7.46949684819709e-05
977,83,0.0002695514080001559
978,142,0.0004611602401930378
979,11,3.5723680578333913e-05
980,83,0.0002695514080001559
981,48,0.00015588515161454799
982,3,9.742821975909249e-06
983,35,0.0001136662563856079
984,125,0.0004059509156628854
985,1,3.247607325303083e-06
986,64,0.00020784686881939731
987,87,0.0002825418373013682
988,1,3.247607325303083e-06
989,18,5.8456931855455495e-05
990,24,7.794257580727399e-05
991,1,3.247607325303083e-06
992,30,9.742821975909249e-05
993,10,3.247607325303083e-05
995,5,1.6238036626515415e-05
996,2,6.495214650606166e-06
1002,1,3.247607325303083e-06
1008,86,0.00027929422997606513
1009,10,3.247607325303083e-05
1010,2,6.495214650606166e-06
1011,106,0.0003442463764821268
1012,8,2.5980858602424664e-05
1013,50,0.00016238036626515414
1014,109,0.00035398919845803606
1015,18,5.8456931855455495e-05
1016,43,0.00013964711498803256
1017,42,0.00013639950766272947
1019,25,8.119018313257707e-05
1020,60,0.00019485643951818498
1021,10,3.247607325303083e-05
1022,37,0.00012016147103621407
1023,10,3.247607325303083e-05
1024,1,3.247607325303083e-06
1025,17,5.520932453015241e-05
1026,20,6.495214650606166e-05
1028,5,1.6238036626515415e-05
1029,9,2.9228465927727747e-05
1031,27,8.768539778318324e-05
1032,2,6.495214650606166e-06
1035,3,9.742821975909249e-06
1041,1,3.247607325303083e-06
1044,43,0.00013964711498803256
1045,16,5.196171720484933e-05
1046,3,9.742821975909249e-06
1047,55,0.00017861840289166956
1048,9,2.9228465927727747e-05
1049,19,6.170453918075857e-05
1050,70,0.0002273325127712158
1051,14,4.546650255424316e-05
1052,35,0.0001136662563856079
1053,26,8.443779045788016e-05
1055,14,4.546650255424316e-05
1056,53,0.0001721231882410634
1057,8,2.5980858602424664e-05
1058,20,6.495214650606166e-05
1059,16,5.196171720484933e-05
1060,1,3.247607325303083e-06
1061,13,4.221889522894008e-05
1062,11,3.5723680578333913e-05
1063,5,1.6238036626515415e-05
1064,10,3.247607325303083e-05
1065,2,6.495214650606166e-06
1067,4,1.2990429301212332e-05
1071,1,3.247607325303083e-06
1079,1,3.247607325303083e-06
1080,142,0.0004611602401930378
1081,21,6.819975383136474e-05
1082,9,2.9228465927727747e-05
1083,174,0.0005650836746027364
1084,3,9.742821975909249e-06
1085,120,0.00038971287903636996
1086,215,0.0006982355749401628
1087,15,4.8714109879546246e-05
1088,141,0.0004579126328677347
1089,50,0.00016238036626515414
1090,5,1.6238036626515415e-05
1091,22,7.144736115666783e-05
1092,64,0.00020784686881939731
1093,10,3.247607325303083e-05
1094,65,0.0002110944761447004
1095,30,9.742821975909249e-05
1096,10,3.247607325303083e-05
1097,30,9.742821975909249e-05
1098,36,0.00011691386371091099
1100,36,0.00011691386371091099
1101,27,8.768539778318324e-05
1103,12,3.8971287903636996e-05
1104,6,1.9485643951818498e-05
1106,7,2.273325127712158e-05
1116,53,0.0001721231882410634
1117,12,3.8971287903636996e-05
1118,10,3.247607325303083e-05
1119,23,7.46949684819709e-05
1120,13,4.221889522894008e-05
1121,35,0.0001136662563856079
1122,57,0.00018511361754227574
1123,3,9.742821975909249e-06
1124,62,0.00020135165416879113
1125,23,7.46949684819709e-05
1127,16,5.196171720484933e-05
1128,58,0.0001883612248675788
1129,3,9.742821975909249e-06
1130,29,9.41806124337894e-05
1131,21,6.819975383136474e-05
1132,1,3.247607325303083e-06
1133,25,8.119018313257707e-05
1134,14,4.546650255424316e-05
1136,21,6.819975383136474e-05
1137,1,3.247607325303083e-06
1139,4,1.2990429301212332e-05
1140,1,3.247607325303083e-06
1146,1,3.247607325303083e-06
1152,22,7.144736115666783e-05
1153,11,3.5723680578333913e-05
1154,8,2.5980858602424664e-05
1155,46,0.0001493899369639418
1156,4,1.2990429301212332e-05
1157,17,5.520932453015241e-05
1158,55,0.00017861840289166956
1159,4,1.2990429301212332e-05
1160,39,0.00012665668568682023
1161,6,1.9485643951818498e-05
1162,4,1.2990429301212332e-05
1163,12,3.8971287903636996e-05
1164,13,4.221889522894008e-05
1165,1,3.247607325303083e-06
1166,12,3.8971287903636996e-05
1167,6,1.9485643951818498e-05
1169,5,1.6238036626515415e-05
1170,5,1.6238036626515415e-05
1171,1,3.247607325303083e-06
1172,3,9.742821975909249e-06
1173,3,9.742821975909249e-06
1224,21,6.819975383136474e-05
1225,2,6.495214650606166e-06
1226,3,9.742821975909249e-06
1227,49,0.00015913275893985108
1228,3,9.742821975909249e-06
1229,19,6.170453918075857e-05
1230,66,0.00021434208347000347
1231,11,3.5723680578333913e-05
1232,32,0.00010392343440969866
1233,5,1.6238036626515415e-05
1235,6,1.9485643951818498e-05
1236,23,7.46949684819709e-05
1237,8,2.5980858602424664e-05
1238,14,4.546650255424316e-05
1239,10,3.247607325303083e-05
1241,3,9.742821975909249e-06
1242,3,9.742821975909249e-06
1245,2,6.495214650606166e-06
1247,1,3.247607325303083e-06
1248,1,3.247607325303083e-06
1249,2,6.495214650606166e-06
1260,33,0.00010717104173500173
1261,5,1.6238036626515415e-05
1262,2,6.495214650606166e-06
1263,31,0.00010067582708439557
1264,4,1.2990429301212332e-05
1265,33,0.00010717104173500173
1266,26,8.443779045788016e-05
1267,5,1.6238036626515415e-05
1268,18,5.8456931855455495e-05
1269,8,2.5980858602424664e-05
1271,7,2.273325127712158e-05
1272,26,8.443779045788016e-05
1273,4,1.2990429301212332e-05
1274,9,2.9228465927727747e-05
1275,11,3.5723680578333913e-05
1277,12,3.8971287903636996e-05
1280,2,6.495214650606166e-06
1281,9,2.9228465927727747e-05
1296,176,0.0005715788892533426
1297,7,2.273325127712158e-05
1298,11,3.5723680578333913e-05
1299,317,0.0010294915221210773
1300,10,3.247607325303083e-05
1301,142,0.0004611602401930378
1302,192,0.0006235406064581919
1303,12,3.8971287903636996e-05
1304,135,0.0004384269889159162
1305,59,0.0001916088321928819
1307,42,0.00013639950766272947
1308,105,0.0003409987691568237
1309,1,3.247607325303083e-06
1310,91,0.00029553226660258055
1311,94,0.0003052750885784898
1313,12,3.8971287903636996e-05
1314,37,0.00012016147103621407
1316,26,8.443779045788016e-05
1317,4,1.2990429301212332e-05
1319,10,3.247607325303083e-05
1322,3,9.742821975909249e-06
1325,3,9.742821975909249e-06
1332,59,0.0001916088321928819
1333,5,1.6238036626515415e-05
1334,8,2.5980858602424664e-05
1335,39,0.00012665668568682023
1336,6,1.9485643951818498e-05
1337,53,0.0001721231882410634
1338,71,0.0002305801200965189
1339,7,2.273325127712158e-05
1340,83,0.0002695514080001559
1341,14,4.546650255424316e-05
1342,4,1.2990429301212332e-05
1343,27,8.768539778318324e-05
1344,40,0.00012990429301212332
1345,2,6.495214650606166e-06
1346,60,0.00019485643951818498
1347,16,5.196171720484933e-05
1349,19,6.170453918075857e-05
1350,8,2.5980858602424664e-05
1352,5,1.6238036626515415e-05
1354,3,9.742821975909249e-06
1368,31,0.00010067582708439557
1369,7,2.273325127712158e-05
1370,4,1.2990429301212332e-05
1371,26,8.443779045788016e-05
1372,9,2.9228465927727747e-05
1373,31,0.00010067582708439557
1374,33,0.00010717104173500173
1375,4,1.2990429301212332e-05
1376,19,6.170453918075857e-05
1377,16,5.196171720484933e-05
1378,1,3.247607325303083e-06
1379,8,2.5980858602424664e-05
1380,15,4.8714109879546246e-05
1382,9,2.9228465927727747e-05
1385,4,1.2990429301212332e-05
1386,4,1.2990429301212332e-05
1387,1,3.247607325303083e-06
1388,9,2.9228465927727747e-05
1404,28,9.093300510848633e-05
1405,3,9.742821975909249e-06
1406,7,2.273325127712158e-05
1407,13,4.221889522894008e-05
1408,3,9.742821975909249e-06
1409,20,6.495214650606166e-05
1410,15,4.8714109879546246e-05
1411,2,6.495214650606166e-06
1412,13,4.221889522894008e-05
1413,6,1.9485643951818498e-05
1415,7,2.273325127712158e-05
1416,5,1.6238036626515415e-05
1417,1,3.247607325303083e-06
1418,9,2.9228465927727747e-05
1419,11,3.5723680578333913e-05
1422,2,6.495214650606166e-06
1424,2,6.495214650606166e-06
1425,8,2.5980858602424664e-05
1440,24,7.794257580727399e-05
1441,6,1.9485643951818498e-05
1442,4,1.2990429301212332e-05
1443,32,0.00010392343440969866
1444,8,2.5980858602424664e-05
1445,24,7.794257580727399e-05
1446,29,9.41806124337894e-05
1447,3,9.742821975909249e-06
1448,25,8.119018313257707e-05
1449,6,1.9485643951818498e-05
1450,4,1.2990429301212332e-05
1451,11,3.5723680578333913e-05
1452,12,3.8971287903636996e-05
1453,1,3.247607325303083e-06
1454,5,1.6238036626515415e-05
1455,2,6.495214650606166e-06
1456,2,6.495214650606166e-06
1457,6,1.9485643951818498e-05
1458,1,3.247607325303083e-06
1460,7,2.273325127712158e-05
1476,73,0.00023707533474712507
1477,4,1.2990429301212332e-05
1478,3,9.742821975909249e-06
1479,89,0.00028903705195197437
1480,8,2.5980858602424664e-05
1481,69,0.00022408490544591274
1482,84,0.00027279901532545895
1483,8,2.5980858602424664e-05
1484,49,0.00015913275893985108
1485,30,9.742821975909249e-05
1486,1,3.247607325303083e-06
1487,9,2.9228465927727747e-05
1488,60,0.00019485643951818498
1489,3,9.742821975909249e-06
1490,40,0.00012990429301212332
1491,21,6.819975383136474e-05
1493,20,6.495214650606166e-05
1494,27,8.768539778318324e-05
1496,3,9.742821975909249e-06
1497,6,1.9485643951818498e-05
1499,3,9.742821975909249e-06
1500,2,6.495214650606166e-06
1502,1,3.247607325303083e-06
1512,9,2.9228465927727747e-05
1513,4,1.2990429301212332e-05
1515,9,2.9228465927727747e-05
1516,4,1.2990429301212332e-05
1517,2,6.495214650606166e-06
1518,7,2.273325127712158e-05
1519,1,3.247607325303083e-06
1520,2,6.495214650606166e-06
1521,7,2.273325127712158e-05
1523,3,9.742821975909249e-06
1524,8,2.5980858602424664e-05
1526,11,3.5723680578333913e-05
1532,1,3.247607325303083e-06
1548,11,3.5723680578333913e-05
1549,5,1.6238036626515415e-05
1550,2,6.495214650606166e-06
1551,37,0.00012016147103621407
1552,8,2.5980858602424664e-05
1553,37,0.00012016147103621407
1554,49,0.00015913275893985108
1555,6,1.9485643951818498e-05
1556,12,3.8971287903636996e-05
1557,29,9.41806124337894e-05
1558,4,1.2990429301212332e-05
1559,11,3.5723680578333913e-05
1560,13,4.221889522894008e-05
1562,19,6.170453918075857e-05
1563,10,3.247607325303083e-05
1565,7,2.273325127712158e-05
1566,5,1.6238036626515415e-05
1567,2,6.495214650606166e-06
1568,4,1.2990429301212332e-05
1571,1,3.247607325303083e-06
1582,1,3.247607325303083e-06
1584,63,0.00020459926149409422
1585,5,1.6238036626515415e-05
1586,3,9.742821975909249e-06
1587,64,0.00020784686881939731
1588,7,2.273325127712158e-05
1589,47,0.0001526375442892449
1590,84,0.00027279901532545895
1591,3,9.742821975909249e-06
1592,37,0.00012016147103621407
1593,11,3.5723680578333913e-05
1595,7,2.273325127712158e-05
1596,48,0.00015588515161454799
1597,3,9.742821975909249e-06
1598,21,6.819975383136474e-05
1599,25,8.119018313257707e-05
1600,1,3.247607325303083e-06
1601,4,1.2990429301212332e-05
1602,10,3.247607325303083e-05
1604,7,2.273325127712158e-05
1605,7,2.273325127712158e-05
1607,2,6.495214650606166e-06
1620,22,7.144736115666783e-05
1621,4,1.2990429301212332e-05
1622,3,9.742821975909249e-06
1623,8,2.5980858602424664e-05
1624,10,3.247607325303083e-05
1625,14,4.546650255424316e-05
1626,22,7.144736115666783e-05
1627,2,6.495214650606166e-06
1628,20,6.495214650606166e-05
1630,1,3.247607325303083e-06
1631,6,1.9485643951818498e-05
1632,14,4.546650255424316e-05
1634,8,2.5980858602424664e-05
1635,5,1.6238036626515415e-05
1636,2,6.495214650606166e-06
1637,6,1.9485643951818498e-05
1638,2,6.495214650606166e-06
1640,4,1.2990429301212332e-05
1656,16,5.196171720484933e-05
1657,11,3.5723680578333913e-05
1658,2,6.495214650606166e-06
1659,29,9.41806124337894e-05
1660,10,3.247607325303083e-05
1661,28,9.093300510848633e-05
1662,59,0.0001916088321928819
1663,5,1.6238036626515415e-05
1664,28,9.093300510848633e-05
1665,6,1.9485643951818498e-05
1666,4,1.2990429301212332e-05
1667,9,2.9228465927727747e-05
1668,11,3.5723680578333913e-05
1669,3,9.742821975909249e-06
1670,15,4.8714109879546246e-05
1671,4,1.2990429301212332e-05
1673,7,2.273325127712158e-05
1674,4,1.2990429301212332e-05
1676,5,1.6238036626515415e-05
1677,7,2.273325127712158e-05
1692,25,8.119018313257707e-05
1693,4,1.2990429301212332e-05
1694,3,9.742821975909249e-06
1695,47,0.0001526375442892449
1696,1,3.247607325303083e-06
1697,44,0.00014289472231333565
1698,76,0.0002468181567230343
1699,4,1.2990429301212332e-05
1700,43,0.00013964711498803256
1701,8,2.5980858602424664e-05
1703,20,6.495214650606166e-05
1704,17,5.520932453015241e-05
1705,4,1.2990429301212332e-05
1706,21,6.819975383136474e-05
1707,11,3.5723680578333913e-05
1708,4,1.2990429301212332e-05
1709,7,2.273325127712158e-05
1710,12,3.8971287903636996e-05
1712,4,1.2990429301212332e-05
1715,1,3.247607325303083e-06
1728,39,0.00012665668568682023
1729,7,2.273325127712158e-05
1730,2,6.495214650606166e-06
1731,34,0.00011041864906030482
1732,2,6.495214650606166e-06
1733,18,5.8456931855455495e-05
1734,31,0.00010067582708439557
1735,8,2.5980858602424664e-05
1736,23,7.46949684819709e-05
1737,9,2.9228465927727747e-05
1738,2,6.495214650606166e-06
1739,4,1.2990429301212332e-05
1740,19,6.170453918075857e-05
1741,1,3.247607325303083e-06
1742,18,5.8456931855455495e-05
1743,15,4.8714109879546246e-05
1745,7,2.273325127712158e-05
1746,2,6.495214650606166e-06
1747,1,3.247607325303083e-06
1748,5,1.6238036626515415e-05
1751,2,6.495214650606166e-06
1752,2,6.495214650606166e-06
1754,1,3.247607325303083e-06
1764,50,0.00016238036626515414
1765,8,2.5980858602424664e-05
1766,1,3.247607325303083e-06
1767,35,0.0001136662563856079
1768,6,1.9485643951818498e-05
1769,23,7.46949684819709e-05
1770,68,0.00022083729812060965
1771,2,6.495214650606166e-06
1772,13,4.221889522894008e-05
1773,31,0.00010067582708439557
1775,6,1.9485643951818498e-05
1776,45,0.00014614232963863874
1777,1,3.247607325303083e-06
1778,8,2.5980858602424664e-05
1779,14,4.546650255424316e-05
1781,19,6.170453918075857e-05
1782,8,2.5980858602424664e-05
1784,2,6.495214650606166e-06
1800,31,0.00010067582708439557
1801,6,1.9485643951818498e-05
1802,2,6.495214650606166e-06
1803,23,7.46949684819709e-05
1804,9,2.9228465927727747e-05
1805,52,0.00016887558091576032
1806,46,0.0001493899369639418
1807,10,3.247607325303083e-05
1808,18,5.8456931855455495e-05
1809,1,3.247607325303083e-06
1810,1,3.247607325303083e-06
1811,6,1.9485643951818498e-05
1812,14,4.546650255424316e-05
1813,1,3.247607325303083e-06
1814,16,5.196171720484933e-05
1815,2,6.495214650606166e-06
1817,1,3.247607325303083e-06
1818,1,3.247607325303083e-06
1823,4,1.2990429301212332e-05
1829,2,6.495214650606166e-06
1836,20,6.495214650606166e-05
1837,1,3.247607325303083e-06
1838,2,6.495214650606166e-06
1839,8,2.5980858602424664e-05
1840,4,1.2990429301212332e-05
1841,26,8.443779045788016e-05
1842,22,7.144736115666783e-05
1844,13,4.221889522894008e-05
1845,7,2.273325127712158e-05
1846,2,6.495214650606166e-06
1847,5,1.6238036626515415e-05
1848,7,2.273325127712158e-05
1850,8,2.5980858602424664e-05
1851,5,1.6238036626515415e-05
1854,1,3.247607325303083e-06
1856,2,6.495214650606166e-06
1857,3,9.742821975909249e-06
1860,1,3.247607325303083e-06
1862,4,1.2990429301212332e-05
1872,186,0.0006040549625063735
1873,11,3.5723680578333913e-05
1874,7,2.273325127712158e-05
1875,160,0.0005196171720484933
1876,13,4.221889522894008e-05
1877,106,0.0003442463764821268
1878,124,0.00040270330833758227
1879,5,1.6238036626515415e-05
1880,113,0.00036697962775924836
1881,52,0.00016887558091576032
1882,1,3.247607325303083e-06
1883,14,4.546650255424316e-05
1884,125,0.0004059509156628854
1885,1,3.247607325303083e-06
1886,32,0.00010392343440969866
1887,60,0.00019485643951818498
1889,45,0.00014614232963863874
1890,23,7.46949684819709e-05
1892,17,5.520932453015241e-05
1893,10,3.247607325303083e-05
1895,29,9.41806124337894e-05
1896,2,6.495214650606166e-06
1908,103,0.0003345035545062175
1909,8,2.5980858602424664e-05
1910,15,4.8714109879546246e-05
1911,120,0.00038971287903636996
1912,8,2.5980858602424664e-05
1913,122,0.00039620809368697614
1914,189,0.0006137977844822826
1915,1,3.247607325303083e-06
1916,90,0.0002922846592772775
1917,66,0.00021434208347000347
1918,1,3.247607325303083e-06
1919,24,7.794257580727399e-05
1920,53,0.0001721231882410634
1922,80,0.00025980858602424664
1923,36,0.00011691386371091099
1924,1,3.247607325303083e-06
1925,41,0.0001331519003374264
1926,18,5.8456931855455495e-05
1928,25,8.119018313257707e-05
1929,12,3.8971287903636996e-05
